
*dataset:
*location: AUX F 38
*dscomment: Efficiency of tN_med SR for the $\tilde t_1\to t\chi^0_1$ scenario with $m_{\tilde t_1}>m_t+m_{\chi^0_1}$. The efficiency is the ratio between the expected signal rate calculated with simulated data passing all the reconstruction level cuts applied to reconstructed objects, and the signal rate for an ideal detector (with perfect particle identification and no measurement resolution effects)
*reackey: P P --> STOP STOP X
*obskey: EFF
*qual: SQRT(S) IN GEV : 8000.0
*yheader: SIGNAL EFFICIENCY
*xheader: M(STOP1) IN GEV : M(NEUTRALINO1) IN GEV 
*data: x : x : y 
 200; 1; 2.013;
 200; 20; 0.7194;
 225; 1; 0.2789;
 225; 25; 0.2877;
 250; 25; 0.1434;
 250; 50; 0.4034;
 250; 70; 0.7037;
 275; 1; 0.2196;
 275; 25; 0.2049;
 275; 50; 0.2354;
 275; 75; 0.4342;
 300; 1; 0.2107;
 300; 50; 0.1885;
 300; 100; 0.2836;
 300; 120; 0.2162;
 350; 1; 0.3353;
 350; 50; 0.3006;
 350; 100; 0.2406;
 350; 150; 0.2816;
 350; 170; 0.1878;
 400; 1; 0.3884;
 400; 50; 0.4052;
 400; 100; 0.3456;
 400; 150; 0.2696;
 400; 200; 0.2476;
 400; 220; 0.3272;
 450; 1; 0.4079;
 450; 50; 0.4026;
 450; 100; 0.4106;
 450; 150; 0.3752;
 450; 200; 0.3256;
 450; 250; 0.2926;
 450; 270; 0.271;
 500; 1; 0.4688;
 500; 50; 0.4278;
 500; 100; 0.4402;
 500; 150; 0.4147;
 500; 200; 0.4144;
 500; 250; 0.3392;
 500; 300; 0.4716;
 500; 320; 0.4379;
 550; 1; 0.4549;
 550; 50; 0.442;
 550; 100; 0.4537;
 550; 150; 0.4588;
 550; 200; 0.4551;
 550; 250; 0.3849;
 550; 300; 0.3892;
 550; 350; 0.3039;
 550; 370; 0.2191;
 600; 1; 0.4565;
 600; 50; 0.4558;
 600; 100; 0.4504;
 600; 150; 0.4542;
 600; 200; 0.4636;
 600; 250; 0.4358;
 600; 300; 0.391;
 600; 350; 0.3475;
 600; 400; 0.4379;
 600; 420; 0.3655;
 650; 1; 0.4775;
 650; 50; 0.4769;
 650; 100; 0.4698;
 650; 150; 0.4514;
 650; 200; 0.4507;
 650; 250; 0.4833;
 650; 300; 0.4491;
 650; 350; 0.4068;
 650; 400; 0.3408;
 650; 450; 0.3103;
 650; 470; 0.2635;
 700; 1; 0.4207;
 700; 50; 0.4898;
 700; 100; 0.464;
 700; 150; 0.4731;
 700; 200; 0.4647;
 700; 250; 0.4478;
 700; 300; 0.4488;
 700; 350; 0.4476;
 700; 400; 0.4133;
 700; 450; 0.3746;
 700; 500; 0.3191;
 700; 520; 0.6237;
 750; 1; 0.4839;
 750; 50; 0.4829;
 750; 100; 0.4631;
 750; 150; 0.4809;
 750; 200; 0.4892;
 750; 250; 0.4597;
 750; 300; 0.4684;
 750; 350; 0.446;
 750; 400; 0.4399;
 750; 450; 0.4984;
 750; 500; 0.4125;
 750; 550; 0.3223;
 750; 570; 0.4306;
 800; 1; 0.4318;
 800; 50; 0.4299;
 800; 100; 0.4634;
 800; 150; 0.4474;
 800; 200; 0.4761;
 800; 250; 0.4761;
 800; 300; 0.4556;
 800; 350; 0.4799;
 800; 400; 0.4806;
 800; 450; 0.4369;
 800; 500; 0.4426;
 800; 550; 0.4003;
 800; 600; 0.3181;
 800; 620; 0.2118;
*dataend:
