
*dataset:
*location: Auxiliary Figure 13b
*dscomment: Efficiency for SR2 in the direct stop pair production. The efficiency is the ratio between the expected signal rate calculated with simulated data passing all the reconstruction level cuts applied to reconstructed objects, and the signal rate for an ideal detector (with perfect particle identification and no measurement resolution effects).
*reackey: P P --> STOP STOP X
*obskey: ACC
*qual: SQRT(S) IN GEV : 13000.0
*yheader: SIGNAL EFFICIENCY
*xheader: M(STOP1) IN GEV : M(NEUTRALINO1) IN GEV 
*data: x : x : y 
 450; 50; 0.48;
 450; 200; 0.539;
 500; 0; 0.76;
 500; 50; 0.638;
 500; 100; 0.514;
 500; 200; 0.463;
 500; 250; 0.222;
 550; 250; 0.835;
 550; 300; 0.617;
 600; 0; 0.51;
 600; 50; 0.583;
 600; 100; 1.002;
 600; 200; 0.645;
 600; 250; 0.582;
 600; 300; 0.727;
 600; 350; 0.566;
 650; 0; 0.60;
 650; 50; 0.679;
 650; 100; 0.669;
 650; 200; 0.581;
 650; 250; 0.425;
 650; 300; 0.451;
 650; 350; 1.144;
 650; 400; 0.115;
 700; 0; 0.74;
 700; 50; 0.953;
 700; 100; 0.608;
 700; 200; 1.071;
 700; 250; 0.428;
 700; 300; 0.583;
 700; 350; 0.68;
 700; 400; 0.824;
 700; 450; 0.428;
 750; 0; 0.75;
 750; 50; 0.82;
 750; 100; 0.776;
 750; 200; 0.543;
 750; 250; 0.754;
 750; 300; 0.578;
 750; 350; 0.789;
 750; 400; 0.921;
 750; 450; 0.586;
 750; 500; 0.535;
 800; 0; 0.70;
 800; 50; 0.676;
 800; 100; 0.697;
 800; 200; 0.455;
 800; 250; 0.722;
 800; 300; 0.682;
 800; 350; 0.935;
 800; 400; 0.683;
 800; 450; 0.552;
 800; 500; 0.583;
 800; 550; 0.44;
 850; 0; 0.60;
 850; 50; 0.762;
 850; 100; 0.735;
 850; 200; 0.793;
 850; 300; 0.712;
 850; 400; 0.734;
 850; 500; 0.423;
 850; 600; 1.051;
 900; 0; 0.60;
 900; 200; 0.668;
 900; 400; 0.714;
 900; 600; 0.737;
*dataend:
