#                prod                mhscp              mrec300 
                 3795                 3500      0.0046553097458 
                 2399                 1400       0.110218171297 
                 1968                 1200       0.187406568371 
                  709                  450                  0.0 
                 2293                 1800      0.0675839162012 
                  192                  150                  0.0 
                 2485                  550      0.0354902818598 
                 3117                  150                  0.0 
                 1144                  900       0.257587779812 
                 1305                 1300       0.165258211009 
                 2494                  400                  0.0 
                 1833                 1800      0.0733280538149 
                 3625                 1500      0.0753996421679 
                 4029                 3000     0.00904077284213 
                  926                  450                  0.0 
                  475                  450                  0.0 
                 3505                 3500     0.00549429464148 
                 1505                 1500      0.0949765493158 
                 2121                  900       0.211641092594 
                 4005                 4000     0.00248530252664 
                 5100                 5000    0.000170443707729 
                 2516                  600      0.0492312573435 
                 1594                  800       0.267569548027 
                 1100                 1000       0.224501615899 
                 3693                 3000       0.009407081832 
                  684                  250                  0.0 
                  195                  100                  0.0 
                  417                  300                  0.0 
                  805                  800       0.275094383665 
                 1692                 1500       0.088683644009 
                  417                  200                  0.0 
                 3611                  300                  0.0 
                 3013                  450                  0.0 
                 1671                 1000       0.238607383376 
                 1018                  800        0.27315103507 
                 4287                  250                  0.0 
                 2591                 1200       0.163218244532 
                 4285                 1300      0.0510425947922 
                 4045                 4000     0.00232494829553 
                 3674                 1800      0.0636319957639 
                  297                  250                  0.0 
                 3027                  300                  0.0 
                 2568                  200                  0.0 
                 2803                 1800      0.0681032031613 
                  705                  700       0.285620747865 
                 1700                  350                  0.0 
                 2534                 2400      0.0175348187621 
                 3641                  200                  0.0 
                 3559                  350                  0.0 
                 3897                 2600      0.0160842362074 
                 1230                 1200       0.187794396929 
                  751                  550       0.288188055406 
                 1241                 1000       0.230586795999 
                 2082                  700       0.163179680171 
                 3156                 2400      0.0168353990862 
                 5100                  800    0.000263444459081 
                 3671                 1600      0.0751091241503 
                 1217                  500        0.23990063351 
                  422                  100                  0.0 
                 2205                 2000      0.0426802105951 
                 1361                 1300       0.157972010442 
                 1750                  550        0.14744775841 
                 1765                  300                  0.0 
                 2730                 1400       0.106812004045 
                 2963                  900      0.0991343907149 
                  223                  200                  0.0 
                 5100                 3000      0.0124415572121 
                  855                  800       0.266167678933 
                 2622                 2400       0.017351377784 
                 3560                  550    0.000857140017619 
                 1236                  800       0.285085847378 
                 1778                 1400       0.112633797341 
                 1157                 1100       0.203931840193 
                 3685                  150                  0.0 
                 3978                 3500     0.00431909528112 
                 1058                 1000       0.225718651498 
                  827                  800       0.272229565113 
                 2631                 1100       0.163587731476 
                 1179                  350                  0.0 
                 1844                  800       0.237971379383 
                 2320                 1300       0.151965358145 
                 2921                 2400      0.0167378553504 
                 1040                  500       0.279641640184 
                 3621                 1100      0.0765763689163 
                 1665                 1600      0.0839696385472 
                  455                  450                  0.0 
                 1571                 1400       0.114156595182 
                 3337                 2200      0.0221425611009 
                 1394                  800        0.28224578126 
                  880                  400                  0.0 
                 2532                  300                  0.0 
                 5100                  550    0.000117433247101 
                 3001                 2200      0.0231554095399 
                 5100                 1300     0.00876075828831 
                  833                  350                  0.0 
                 4252                  500    0.000107868823223 
                 2046                  350                  0.0 
                 5100                 1800       0.042415516482 
                 3506                 2600      0.0158262792337 
                  122                  100                  0.0 
                 5100                 4500    0.000491975648586 
                 5100                  150                  0.0 
                 1160                 1000       0.225943631694 
                 2989                  400                  0.0 
                 1805                 1800      0.0739636024679 
                 2210                  150                  0.0 
                  922                  100                  0.0 
                 1489                 1000       0.235375275104 
                 3003                  250                  0.0 
                 1018                  700       0.290958816575 
                 2605                 2600      0.0167867949938 
                 1029                  300                  0.0 
                 2497                  900       0.160486644341 
                 1851                  150                  0.0 
                 4487                 3000      0.0098684959658 
                  590                  200                  0.0 
                 2405                 2400       0.018338850382 
                 5100                  400                  0.0 
                  734                  150                  0.0 
                  652                  600        0.27495239114 
                 2565                 2200      0.0239768609444 
                 2636                 2600      0.0166153106752 
                  367                  250                  0.0 
                 2081                  250                  0.0 
                 3030                 1200       0.133212981157 
                 2138                 1400       0.112327885053 
                 3671                 3500     0.00505716252275 
                  274                  250                  0.0 
                  505                  500       0.278452232442 
                  899                  500       0.290458436992 
                 5100                 3500      0.0045319964792 
                 1618                 1500       0.089032543382 
                 2679                 2000      0.0407677309245 
                 1414                  350                  0.0 
                  905                  900       0.258923521782 
                  928                  900       0.259102020502 
                 1113                  800       0.275889762288 
                 3580                 1000      0.0640554487803 
                  757                  400                  0.0 
                 1062                  900       0.250274665981 
                 1937                 1500      0.0876341014755 
                  375                  350                  0.0 
                 1563                 1300       0.155129027157 
                  355                  350                  0.0 
                  638                  550       0.272943193945 
                 1522                  600       0.229579046542 
                  555                  550        0.28558612083 
                 4113                 4000     0.00215277164098 
                 4366                  100                  0.0 
                 2998                  600      0.0158848257693 
                 3451                 3000     0.00982678958525 
                 2275                 2200      0.0255451477703 
                 5100                 1200     0.00439678369799 
                 2472                 2000      0.0412062073565 
                 1468                 1200       0.182630737377 
                 1461                 1400       0.116209115963 
                 2525                  450                  0.0 
                 5100                 2400      0.0222915466488 
                  637                  500       0.277755090372 
                 3310                 2000      0.0377060313129 
                  405                  400                  0.0 
                 3005                 3000      0.0114893913412 
                 2045                  500      0.0626900113399 
                 1685                 1300       0.156228203386 
                  531                  450                  0.0 
                 2081                  550      0.0820905310998 
                 1337                 1100       0.202292065639 
                 2005                 2000      0.0457682228378 
                 1455                  400                  0.0 
                 3770                 2000       0.037901230758 
                 1258                 1100       0.201061067585 
                  947                  800       0.265127542298 
                 4310                 1400      0.0526766323815 
                 3089                 1300        0.11834086885 
                 4243                  900     0.00834878257047 
                  993                  600       0.303330897015 
                 1222                  400                  0.0 
                 3780                 2200      0.0231715806765 
                 1432                  250                  0.0 
                 3216                 2600      0.0154422869122 
                  218                  150                  0.0 
                 5100                 1000    0.000689058611881 
                  605                  600       0.286377808772 
                 1508                  700        0.26779056966 
                 4409                 4000     0.00176568209741 
                 1027                  200                  0.0 
                 3086                 3000      0.0108409735013 
                 2273                 1100       0.190078008728 
                 1002                  900       0.247942015938 
                 1438                  500       0.186499985532 
                  686                  550       0.281821690271 
                 1759                 1100       0.209393771667 
                 4248                  700    0.000764391745791 
                 1934                 1400       0.112512171279 
                 1600                  100                  0.0 
                 1791                  200                  0.0 
